	Astrocytes_14	Astrocytes_40	Astrocytes_41	Astrocytes_42	Astrocytes_44	Blood_73	Ependymal_47	Excluded_30	Excluded_38	Excluded_44	Excluded_6	Immune_14	Immune_32	Immune_34	Immune_35	Neurons_10	Neurons_11	Neurons_12	Neurons_14	Neurons_15	Neurons_16	Neurons_17	Neurons_18	Neurons_19	Neurons_20	Neurons_21	Neurons_22	Neurons_23	Neurons_24	Neurons_25	Neurons_26	Neurons_27	Neurons_28	Neurons_30	Neurons_48	Neurons_49	Neurons_51	Neurons_52	Neurons_54	Neurons_58	Neurons_59	Neurons_60	Neurons_61	Neurons_62	Neurons_63	Oligos_0	Oligos_1	Oligos_14	Oligos_5	Oligos_53	Vascular_14	Vascular_46	Vascular_67	Vascular_68	Vascular_69	Vascular_70
1154.206x911.457	1.058866e-10	0.010463372	0.008467831	0.027401	1.0638095e-10	0.16134153	0.0059908396	1.064857e-10	0.020013575	1.0686619599999999e-10	1.0672889e-10	0.010752188	1.0609079e-10	1.0588317e-10	1.0681809e-10	0.0824379	1.0635154e-10	0.026325267000000003	1.0617256999999999e-10	0.041500326	0.0053429496	0.06226747	0.02249703	1.0641950500000001e-10	0.028523361	1.0648286000000001e-10	1.0671423999999999e-10	1.0562578999999999e-10	0.00982316	1.05170254e-10	1.0693428e-10	0.17423381	1.0529751000000001e-10	1.0563123e-10	1.066945e-10	0.044220444000000005	1.0620315e-10	0.041245367000000005	1.0621064e-10	1.0624773e-10	0.07593852	0.082722634	1.06450376e-10	0.002077381	0.004281553400000001	1.0647352e-10	1.0574412e-10	1.0687373999999999e-10	0.001386176	0.035460405	1.0583754e-10	1.0621713000000001e-10	1.0684926999999999e-10	0.006054828000000001	0.009231101	1.0678977e-10
1165.774x931.7	1.3064994e-10	1.2989332e-10	0.001555836	0.014288073	0.008819584	0.011826253500000002	0.0141777415	1.2990448e-10	0.04615716	1.295252e-10	1.2959538e-10	1.3083146999999998e-10	1.3089337e-10	1.3083298000000002e-10	1.2970196000000002e-10	0.082065836	1.3037013e-10	1.3046217e-10	1.3047163000000001e-10	0.08437385	0.04662409	0.006330803	0.009595073	1.3075663e-10	0.035035122	1.3068432e-10	1.3040097e-10	0.037905768	1.3094306e-10	1.2901383e-10	0.009111041	0.2229208	1.294921e-10	0.0010677606	1.3085044e-10	0.06353965	1.3023344e-10	0.024461068	1.3083497e-10	1.287923e-10	0.028449211	0.12781641	0.050878454	1.3092982e-10	1.301438e-10	0.0032646286	0.002892565	1.3046417e-10	1.2987103e-10	0.042270087000000005	1.3086217e-10	0.014789457	1.307893e-10	0.003961555	6.875429e-05	0.005753378000000001
1177.511x911.457	1.7803124e-10	1.7799526e-10	0.030773029	0.03836326	1.794676e-10	0.016894335	1.7938888999999998e-10	0.013554257	0.03921189	0.009639396	1.7757613e-10	0.0054717003	0.00059797557	0.0065407090000000005	1.7967686999999998e-10	0.116038725	1.791803e-10	1.7861558e-10	0.025692843	1.8019888e-10	0.026887694	0.057258084	0.079154775	1.8026696999999998e-10	0.06881541	1.7856516e-10	1.7965802e-10	0.028165247	1.8005528e-10	1.7853076e-10	0.015361484	0.11038034	0.06648715599999999	1.8007246e-10	0.010480487	0.059121184000000014	1.7990423999999999e-10	1.7754938e-10	1.7861047e-10	0.02438932	0.068350315	0.052197155	1.7960355e-10	1.7911163e-10	1.7987542e-10	1.7856311e-10	0.0011844335	1.7871304e-10	1.7788665e-10	1.7716068999999996e-10	1.7695265e-10	1.795991e-10	0.020316027	1.7994266e-10	0.0028227277000000004	0.00585004
1189.249x931.7	1.3705531e-10	0.0023123492	1.3722219e-10	0.028499998	1.3712226e-10	0.03231893	1.3626111e-10	0.015258641000000003	0.040961206	1.3657674e-10	1.357014e-10	0.007006414	0.0076746307	1.3738641e-10	0.015136124	0.08633029	1.3666325e-10	0.02828413	1.3735574e-10	0.088848904	1.3688342e-10	1.3645851000000002e-10	0.039159708	1.3743699e-10	0.02700457	1.3691084e-10	1.3730703e-10	0.029635945	1.3525951000000002e-10	1.3712645e-10	0.033246424	0.054392237	0.12469874	1.369004e-10	0.016011538	0.024158575	0.013099848	0.019311339	1.374066e-10	0.016052257	0.07791643	0.05022051	0.017002188	0.02253991	0.043527406	0.00019879072	0.009423669	1.372633e-10	0.005865525	0.0008555037	1.3670963999999998e-10	0.013905619	1.3658429e-10	0.0018145761	0.0059498376	0.0013772731
1200.987x911.457	7.578691e-11	7.5662844e-11	0.024145555	0.011957258	0.02243692	0.007419719399999998	7.5569384e-11	0.017819352	7.521850500000002e-11	7.526055e-11	7.521290500000002e-11	0.015874466	0.0010096873	0.007213024	7.5668756e-11	0.011941702	7.5726946e-11	7.471604e-11	7.5740664e-11	0.1399538	0.008343874	7.511198e-11	7.554704e-11	0.03306425	0.0021808553	7.522969e-11	7.474184499999998e-11	7.547215e-11	0.11755383	0.14882535	0.01123985	0.031738177	0.18488018	0.008790433	7.572506500000002e-11	7.549504e-11	7.562475e-11	0.03852657	0.0047196425	7.525567e-11	7.590437e-11	0.061028305	7.516386e-11	7.57713e-11	0.052454963	0.002822498	7.513548e-11	0.0009141128	7.580253e-11	0.029417178	7.551375999999999e-11	7.579529000000001e-11	7.578503e-11	0.0037285476	7.584418e-11	7.540451999999998e-11
1212.724x931.7	1.0148621999999999e-10	1.01511376e-10	0.053399045	1.0178844e-10	0.050384	0.008023431	1.01667764e-10	1.013628e-10	1.01667764e-10	1.016662e-10	1.00689145e-10	1.018201e-10	0.0019569052	1.01217895e-10	0.01830155	0.010424732	1.0107726e-10	1.0108824e-10	1.0176049e-10	0.112389885	1.0175641e-10	1.01829996e-10	0.04475347	0.07609588	0.0037450423	1.0140728000000001e-10	1.0123315e-10	1.0105991e-10	0.06700476	0.06862834	0.022285976	1.01591964e-10	0.2254976	0.019141067	0.011728714	0.0023008862	1.01759906e-10	0.02701949	0.00965996	1.00988225e-10	0.04337153	0.012014553999999998	0.005198771	1.01449446e-10	0.034313157000000004	0.0015280392000000002	0.0046231137	1.0072776e-10	0.0019088524	0.029636847	1.01234306e-10	1.0173487e-10	0.015880123	1.0149028000000001e-10	0.018784333	1.0058684e-10
1224.292x911.457	0.0057657184	0.020861492	0.03725765	0.02809554	1.6930668e-10	0.030674534	1.6849678999999996e-10	0.022822486	0.049561825	1.6797824e-10	0.009792539	1.6884392e-10	1.6888643e-10	1.6771572e-10	1.6864501e-10	0.07462836	1.6892251e-10	1.6816673999999998e-10	1.688858e-10	0.021572404	1.685643e-10	1.691795e-10	0.020586206	0.114211604	1.6912143e-10	1.688758e-10	1.6827486999999998e-10	1.6777938999999999e-10	0.07919264	0.04417704	0.011685352	1.68899e-10	0.18141025	1.6905531e-10	0.009981145	0.012265691499999998	1.6844473999999999e-10	0.00849979	1.6770258999999996e-10	0.012474196000000002	0.051893856	0.020947224	1.6819271000000004e-10	1.679116e-10	0.035348136	0.0049978520000000005	0.016595975	0.031855535	0.030865017	1.6695548e-10	1.6803463e-10	0.010541792	0.0014382879	1.6809683e-10	1.6875475e-10	1.6924953e-10
1236.03x931.7	1.0695123e-10	0.02895638	0.011973295	0.0002699075	1.0694368e-10	0.008436945999999999	1.0685743000000001e-10	1.0707165e-10	0.0057660304	1.0587611e-10	0.0082523925	1.0676331999999999e-10	0.0018466259	0.010291183	1.0636128000000001e-10	0.11411169	1.0692146000000001e-10	1.0634646599999999e-10	1.0703286000000001e-10	0.023795664	1.0648632e-10	1.0686538500000001e-10	0.034166653	1.06385026e-10	0.02230724	0.0322463	1.0708778999999999e-10	0.0034300408000000004	0.13431141	0.06872821	1.0691289e-10	1.0687150500000001e-10	0.35736164	1.0712353999999999e-10	1.068014e-10	0.028313015	1.0654808999999999e-10	0.023670278	1.07024695e-10	0.01807174	1.0620802e-10	1.0662677e-10	1.06943274e-10	1.0652166599999999e-10	0.036901694	1.06079874e-10	0.002891677	0.0016445979	0.008827752	0.006935599000000001	1.0690330600000001e-10	1.0602889399999999e-10	0.0064920615	1.067625e-10	1.0648673600000001e-10	1.0617015e-10
1247.767x911.457	1.0254035e-10	1.0214176e-10	0.04364268	1.02532725e-10	1.0282101e-10	0.00010869526000000002	0.0022264195	1.0215227e-10	1.02836496e-10	1.01626985e-10	1.0264211e-10	1.01770904e-10	1.0285003399999999e-10	0.022014942000000003	1.01754986e-10	0.05471584	0.06460152599999999	1.0181129e-10	1.0264035e-10	1.0252588000000001e-10	1.0231216999999999e-10	1.0287378e-10	0.03180913	1.0259005e-10	0.012394603	0.014228954	1.021554e-10	1.026566e-10	0.13092996	0.08370251	0.015763119	1.0266521e-10	0.38077167	1.0199516e-10	0.0016866869	1.0272751e-10	1.0168573e-10	0.018232638	1.0263526e-10	0.021208867000000003	1.027569e-10	1.0240373000000001e-10	1.0214526e-10	1.0277238e-10	0.05607728	0.003917807	1.0241975e-10	0.007865432	1.0191815e-10	0.00903424	1.0208975e-10	0.0052358108	0.010573755	0.0071807452000000015	0.0020766694	1.0148964e-10
1259.505x931.7	0.017043858999999998	1.2684200000000002e-10	1.2696859e-10	0.013525378	1.259793e-10	0.019384522	1.2563545e-10	1.2552383e-10	0.018960897	1.2565796999999999e-10	1.269526e-10	1.2673848e-10	0.005650996	1.269899e-10	1.2644802e-10	0.07953336	1.2672205e-10	1.2713386e-10	1.2703666000000002e-10	0.019886397	1.2618178999999998e-10	1.2670706e-10	0.054646656	0.04334748	0.028497057000000006	1.2662758e-10	1.2719716e-10	1.2629303000000001e-10	0.09712742	0.07337719	0.0017565239000000002	1.2676943e-10	0.35508502	1.2595191999999999e-10	1.271809e-10	0.006036414300000001	1.2636893000000001e-10	0.0236523	1.2721511e-10	0.06478722	1.2698845e-10	1.2700661e-10	1.271506e-10	1.2633133e-10	0.048566435	2.029668e-10	0.0020031470000000003	1.2639013e-10	0.0008141497	0.012058911	1.2698068999999998e-10	1.2710573e-10	0.012681974	1.266991e-10	1.2682096000000002e-10	0.0015769277
1271.243x911.457	7.629604599999999e-11	7.634204e-11	0.029249221	7.572699399999998e-11	7.606718e-11	0.030451583	7.562307e-11	7.6022806e-11	0.004706622	7.598714e-11	7.534549e-11	7.583873000000001e-11	7.574866e-11	0.018097632	7.588315e-11	0.034810275	0.06601807	7.586608e-11	7.6181166e-11	7.585204e-11	0.036538593	7.577048e-11	0.028726043	7.553773e-11	0.022647921	7.631394e-11	7.6266646e-11	7.638676e-11	0.14439894	0.039536748	0.027044237	7.600206999999999e-11	0.44025123	7.609069e-11	7.608634e-11	7.562580400000001e-11	7.565798000000001e-11	7.556842e-11	0.0075043356	7.575343e-11	7.571703e-11	7.615618e-11	7.616795e-11	7.558111e-11	0.0412052	0.0008310413	7.603034e-11	7.6285415e-11	7.5562806e-11	0.016680783	7.613598e-11	7.5879816e-11	0.011301428999999998	7.610695e-11	7.56587e-11	7.5737396e-11
1282.81x931.7	0.01337707	7.192478599999999e-11	0.01705807	7.162689e-11	7.199643e-11	7.190984e-11	7.158496e-11	7.1242526e-11	7.130139e-11	7.1935485e-11	7.163003000000002e-11	7.109674e-11	0.006059953000000001	7.102977e-11	7.1598616e-11	0.0501728	7.191696500000001e-11	7.193741e-11	7.131513e-11	7.159984e-11	0.030667318	7.123084e-11	0.019448845	7.1801974e-11	7.192218e-11	7.182718e-11	7.176651e-11	7.175734000000001e-11	0.22889307	0.06363258	0.014946651000000004	7.1756795e-11	0.5098274	7.128942e-11	0.010384444	7.179581e-11	7.1171895e-11	7.167526e-11	7.187034000000001e-11	0.011232884	7.192396e-11	7.148672e-11	7.1036683e-11	7.1154936e-11	0.011815839	7.1897495e-11	0.002417202	7.131023e-11	7.120489599999998e-11	0.0072204503	7.1412445e-11	7.171684e-11	0.0028454342	7.1820744e-11	7.150322e-11	7.108371500000002e-11
